id	comments	Missing_or_Delivery	Tasty	Positioning	Advice	Promotion_react	Valuation	Gratitude	Advocating	Complain	Junk
124149619252_10153530958859253	"The Chipotle's in my area are all staffed by really great people, and yes most of them are teenagers or young adults. It does seem that a body piercing, streached ear lobes, or colored hair are job requirements, though! lol Doesn't matter, just an observation. They are polite and clean and customer oriented!"	0	0	0	0	0	0	0	1	0	0
124149619252_228034027252006	WOW! I can't believe the passion over a burrito! do you really think Chipolte is ganna be bummed if you don't come in and buy a $2 burrito they will actually save $ by keeping your broke behinds away from there. If they had it all day do you know how many people  would go back for 2nds or go to different ones! duh!	0	0	0	0	1	0	0	0	0	0
124149619252_10152408378957741	"I LOVE LOVE LOVE Chipotle Mexican Grill.  But would not exactly call it ""fast"" food.  Stood in line for 25 minutes Tuesday night."	0	0	0	0	0	0	0	1	0	0
124149619252_10153806089609253	My resolution is to eat more Chipotle in 2016 and spread more love to their hard working mates! ????Chipotle!!!	0	0	0	0	0	0	0	1	0	0
124149619252_194274827087	We need more in North Carolina ASAP ASAP ASAP ASAP ASAP ASAP ASAP ASAP ASAP ASAP ASAP ASAP ASAP ASAP ASAP!!!!	1	0	0	0	0	0	0	0	0	0
124149619252_10152250518069253	Let me say that again:  If Chipotle Mexican Grill were an honorable company they would turn the hoax into a real free item giveaway.	0	0	1	0	0	0	0	0	0	0
124149619252_10151024826814253	"Bowl with brown rice, veggies, EXTRA Chicken lil tomatoes, xtra sour cream and cheese. Of course i always get the bag of chips with 2 guacamoles!"	0	1	0	0	0	0	0	0	0	0
124149619252_10152250518069253	Yeah chipotle you could have came out and said sorry its a hoax but we will be giving all customers 20% off there bill today through friday...you would have happier customers.  You look greedy now not wanting to hook up the people who keep you in business. Like me. See ya ill take my business to waba grill or pollo loco from now on thanks :)	0	0	1	0	0	0	0	0	0	0
124149619252_10151258924194253	Thank you for closing on Thanksgiving and giving your employees the day to celebrate with their families. :))	0	0	0	0	0	0	1	1	0	0
124149619252_205082546217004	"Not when your Burrito with 13"" Tortilla with Fajita vegetables, black beans, Chicken, Tomato Salsa, Corn, Red Salsa, Green Salsa and Lettuce -  has 880 Calories, 10g of Saturated Fat (50% of Daily Value),  145 mg of Cholesterol (48% of Daily Value), 3260mg of Sodium (136% of Daily Value), 102g of Total Carbs (34% of Daily Value) --- it's just a tad bit unhealthy.  High in sodium.  And it was only chicken."	0	1	0	0	0	0	0	0	0	0
124149619252_10153395310879253	To all these people claiming they will never eat at chipotle again does that mean you'll stop cheering for your favorite sports team if they support gay marriage? Love is love. Get over yourself and keep on eating chipotle. Because if you don't you'll miss out on amazing food. #LoveWon #loveislove	0	0	0	0	0	0	0	1	0	0
124149619252_10152406485254253	"This business just lost my money for their high priced, high profit food for wading into politics.  Welcome all and stay out of politics.  Never again.  My family will go elsewhere."	0	0	1	0	0	0	0	0	1	0
124149619252_10153240834269253	"Congrats to catering to chemophobia and the anti-GMO nuts. But, hey, I get it. Any way to profit, right? And what a better way than to charge an arm and leg off people that can be easily convinced something is evil and your overpriced food is better. Capitalism is cute when used against the nuts, and I honestly would do the same for a nice yacht and house.   Enjoy your Shamganics and salmonella poisoning."	0	0	1	0	0	0	0	0	0	0
124149619252_10151086390274253	get it girl!  Living in Berlin and dying for chipotle to break into germany.  Bring us home another gold!!!	1	0	0	0	0	0	0	0	0	0
124149619252_10151258924194253	Glad you are closed so employees can be home with their families. I am glad that Chipotle isn't like those other greedy...	0	0	0	0	0	0	0	1	0	0
124149619252_10153395310879253	"I don't care who marries who.  What I care about is when a Chipotle will be established in Moore, OK. We deserve better than Qdoba, so please make it happen."	0	0	0	1	0	0	0	0	0	0
124149619252_10151058843154253	"I wish it was in Denver! Though, with the power of google, it's in Gurnee, Illinois... http://www.greenbeanchicago.com/wind-turbine-green-flyash-restaurant-chipotle/"	1	0	0	0	0	0	0	0	0	0
124149619252_10153547799644253	"When will you announce the winners of the $20,000 scholarship essay contest?  I was one of the people who entered! Please and thanks!!"	0	0	0	1	0	0	0	0	0	0
124149619252_10153405435649253	"I loved this place for years since the first one opened in my home of Denver.  I now live in Cedar Park TX and my family and have eaten at the closest Chipotle in Austin hundreds of times.  We will be taking a long break after having not one but two bad experiences now.  The helpful ladies and men that used to serve us are now all gone.  Replaced with high school aged kids.  Not a problem except they ran out of beans so everyone in line waited for the beans to be made ready, as I was approaching to order they ran out of rice with none ready to replace, we waited an additional 10 mins for the rice and then I was able to order.  Now they ran out of vegies to make my borrito ""fajita"" style.  Agian none were cooking so I waited....... vegies are done we can complete your order sir, ""oh you want steak""  They ran out and you guessed it.  I waited nearly an hour total to get my food and when I did they had the portions all wrong with too little rice mixed with too much sour cream so it was a very wet and icky combo.  I hate that they have gone so far down hill.  I will come back and i hope that they get it right because when its been good its been the best!  BTW Chipotle if you are concerned at all or listing, please clean your store, I saw liiteral fur growing on the top of the AC Chase and psuedo ceiling fan that holds the lighting for the store.  I know it is dust but obviously had not been cleaned in a year or more.  It just shows you don't care when you can't at least keep it clean where i am paying good money for your product!"	0	0	0	0	0	0	0	1	0	0
124149619252_10151892810414253	Well it was fun playing every day and getting them all right anyway! Sad I'm not on the list though. :(	0	0	0	0	0	0	0	0	0	1
124149619252_10153246130479253	"GMO is a loosed label term just like Certified Organics. All crops are technically GMO.  Every time an Apple tree is spliced and graft with another Apple tree. The result is a genetically altered Apple tree. When squash plant pollinated with a zucchini plant, the result is a gmo crop. That's why watermelons can't be grown within a mile from other gourd. Certified Organics means the farmer went through the USDA certification paperwork. It doesn't mean that it's any better than the local farmers market crop. It also doesn't mean the crops are free of pesticides and or herbicides."	0	0	1	0	0	0	0	0	0	0
124149619252_100780796665922	"Chipotle is definitely the best restaurant I've ever been to.  However, Qdoba has truly awesome breakfast burritos and it is a lot closer to me.  However, I have only ever gotten one non-breakfast burrito from Qdoba - I will always go 20 minutes farther for Chipotle!"	0	0	0	0	0	0	0	1	0	0
124149619252_199537401806	"PLEASE come to Myrtle Beach, SC!!! Coastal Carolina students themselves (especially those of us from Maryland) will give you more than enough business!!!!"	1	0	0	0	0	0	0	0	0	0
124149619252_10151024826814253	"Chicken, black beans, Fajita, salsa, cheese and lettuce...and if Im feeling naughty ill add sour cream and guacamole :P"	0	1	0	0	0	0	0	0	0	0
124149619252_10153083685269253	I wish there wasn't so much cilantro in the food.  I hate cilantro.  I try picking it out but there's so much.  Please make food without cilantro.  This is why I barely go to Chipotle anymore...	0	0	0	0	0	0	0	0	1	0
124149619252_10153543212484253	This was a disaster. Everything was sold out by 1pm and the lines were ridiculous. We will never attend again.	0	0	0	0	1	0	0	0	0	0
124149619252_10151024826814253	"burrito. double white rice. double barbacoa.1 scoop  mild salsa, 2 scoops hot salsa, 1 scoop corn, cheese and lettuce."	0	1	0	0	0	0	0	0	0	0
124149619252_10153009001449253	My family is in the northeast corridor and expecting to get slammed with snow the next two days.  Any chance you can extend this if we can't get there?	1	0	0	0	0	0	0	0	0	0
124149619252_10150959152619253	"Not anywhere close to where I live! Why not any restaurants in cities such as Baton Rouge, LA? Jackson, MS? New Orleans, LA? I can only get my fix in Houston a few times a year....... :("	1	0	0	0	0	0	0	0	0	0
124149619252_10152004082504253	Kayla Murphy - its a filler used when designing a copy or text to see what it'll look like before you actually take time ti compose and post the actual text you want to put I n. Microsoft publisher somrtimes uses this in their templates until you fill in the actual text. Chipotle either forgot to fill in the actual text before printing the bag or did it on purpose.	0	0	0	0	0	0	0	0	0	1
124149619252_10151024826814253	"Burrito Bowl: White Rice, Black Beans, Barbacoa, corn, tomatoes, cheese, sour cream, lettuce, and guacamole!"	0	1	0	0	0	0	0	0	0	0
124149619252_194274827087	POTTSTOWN PA!  PLEASE!  There's a brand new shopping center that you guys would go great in. PLEASE PLEASE PLEASE let me have my chipotle. ;.;	1	0	0	0	0	0	0	0	0	0
124149619252_10152093036984253	"Love, love, love Chipotle, but just wanted to let you know It's ok to say you are closing for Christmas, I believe that is the ""holiday"" we celebrate on Dec 25.  Let's no be too politically correct, please.  Merry Christmas."	0	0	0	0	0	0	0	1	0	0
124149619252_10152236327209253	I read that Sofritas are coming to Dallas. Possibly by end of Spring http://dallas.culturemap.com/news/restaurants-bars/02-27-14-vegan-sofritos-tofu-burrito-chipotle-nation-wide/	0	0	0	0	0	0	0	0	0	1
124149619252_164816057005566	I just tried. Yummy. :) I need to know if it organic or is it just that some of the ingredients are organic? TY	0	0	1	0	0	0	0	0	0	0
124149619252_10151024826814253	"Veggie bowl...white rice, black beans, tomato salsa, sour cream, lots of cheese, and guacamole on the side.  Awesome!"	0	1	0	0	0	0	0	0	0	0
124149619252_10152599784994253	Does Chipotle use organic cilantro? I thought organic was only the beans.  Please let me know.  Thanks. Love Chipotle.	0	0	0	1	0	0	0	1	0	0
124149619252_100780796665922	Chipotle 100%!!!!  It's even better when I get it for free and I get it delivered to my house by a Chipotle worker!!!!!!	0	0	0	0	1	0	0	1	0	0
124149619252_10153009001449253	"Please reschedule for the Northeast. I would have gone but my nearest chipotle is 40 minutes away. Danbury, Middletown or Kingston all 40 minutes away. Believe me I go often, but it is too treacherous to drive there tonight. Besides they closed early."	1	0	0	0	0	0	0	0	0	0
124149619252_156053474470	"Hope the trial works out!  We could really use this in thw Wash-MD-VA metro area!  It would put Chipotle high up there on my list ... right now I love that you can go online and compose an order that you can reuse, great feature !"	1	0	0	0	0	0	0	0	0	0
124149619252_10151089035244253	"Chipotle, East Cobb Store #1464 Is the best hands down. True chipotle culture that true chipotlians crave."	0	0	0	0	0	0	0	1	0	0
124149619252_10150959152619253	"Sadly not at the mall where I shop, but if you are planning one Carolina Place Mall in Charlotta, NC. Thank you!"	1	0	0	0	0	0	0	0	0	0
124149619252_10151024826814253	"Burrito bowl - brown rice, black beans, carnitas, the medium, mild and corn salsas,  cheese, a little lettuce and guacamole.  Oh, yeah...."	0	1	0	0	0	0	0	0	0	0
124149619252_10151024826814253	"Crunchy tacos or bowl, white rice, steak, hot sauce with extra on the side, lettuce, sour cream, and cheese!!!"	0	1	0	0	0	0	0	0	0	0
124149619252_10151973813714253	"Chipotle Mexican Grill I went to my local Chipotle for a boorito, but nobody recognized me as Heisenberg from Breaking Bad. They very nicely gave me my discounted burrito, but I felt guilty that nobody knew who I was."	0	0	0	0	1	0	0	0	0	0
124149619252_10152250518069253	Jason Miller darn it mother eff word son of a b... totally turned my happy face into a punching face >_<	0	0	0	0	0	0	0	0	0	1
